,Unnamed: 0,发布时间,城市,职位名称,公司名称,公司规模,公司类型,薪资,学历要求,技能要求,工作经验要求,评分,score,Cluster,X,Y
5542,5697,2023/3/29,0.39124087591240875,前端/UI工程师,北京安博通科技股份有限公司,0.7142857142857143,1.0,5700,0.25,0.15384615384615385,0.8,6.2,1710.4341515601188,2,-2.1947527,-0.67218465
5543,5698,2023/4/20,0.24525547445255474,Web前端工程师,东华医为科技有限公司,0.8571428571428571,0.0,4200,0.25,0.5384615384615384,1.0,6.3,1260.4194431298629,3,-0.20106146,-0.8600176
5544,5699,2023/4/29,0.39124087591240875,web前端开发,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,12500,0.25,0.15384615384615385,0.2,6.9,3750.2355801315466,0,0.18323615,-0.18165308
5545,5700,2023/6/28,0.4802919708029197,前端开发工程师,武汉中驿科技有限公司,0.2857142857142857,0.0,3000,0.5,0.5384615384615384,0.4,5.7,900.2497324937835,0,0.99018085,-0.27639738
5546,5701,2023/7/15,0.08467153284671533,前端开发工程师（武汉）,三峡高科信息技术有限责任公司,0.5714285714285714,0.5,3600,0.25,0.07692307692307693,0.4,6.45,1080.244373746691,2,-0.9192238,-0.4051927
5547,5702,2023/6/2,0.39124087591240875,前端开发工程师,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,4200,0.25,0.23076923076923078,0.4,6.7,1260.2832724392395,0,0.13575083,-0.45912454
5548,5703,2023/3/7,0.24525547445255474,前端工程师,东华软件股份公司,0.8571428571428571,1.0,5000,0.25,0.07692307692307693,1.0,6.7,1500.473289283709,2,-2.0893009,-0.7867175
5549,5704,2023/2/27,0.39124087591240875,前端开发工程师（武汉）,艾普工华科技(武汉)有限公司,0.5714285714285714,0.0,4200,0.25,0.07692307692307693,1.0,5.85,1260.3450306809978,3,0.4206724,-0.9103573
5550,5705,2023/5/16,0.39124087591240875,前端开发工程师,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,11500,0.25,0.07692307692307693,0.2,6.9,3450.2278878238544,0,0.22637722,-0.19037974
5551,5706,2023/4/29,0.39124087591240875,Web前端开发工程师,中物智建(武汉)科技有限公司,0.2857142857142857,0.0,12500,0.25,0.3076923076923077,0.0,5.8,3750.125250461217,0,0.7476753,0.3154907
5552,5707,2023/6/28,0.24525547445255474,前端工程师,东华软件股份公司,0.8571428571428571,1.0,15000,0.25,0.38461538461538464,0.4,7.1,4500.384058514479,2,-2.694528,-0.23253748
5553,5708,2023/2/24,0.39124087591240875,前端开发工程师,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,5250,0.25,0.23076923076923078,0.2,6.9,1575.2432724392395,0,0.13088241,-0.26158
5554,5709,2023/5/8,0.39124087591240875,前端开发工程师-武汉（2024届校招）,上海紫途电子商务有限公司,1.0,0.0,20000,0.25,0.0,1.0,6.4,6000.401624087591,3,0.26205733,-1.4534956
5555,5710,2023/8/16,0.24525547445255474,前端工程师,东华软件股份公司,0.8571428571428571,1.0,15000,0.25,0.46153846153846156,0.2,7.3,4500.351750822171,2,-2.87049,-0.20448104
5556,5711,2023/2/22,0.4802919708029197,前端工程师,北京联龙博通电子商务技术有限公司,0.8571428571428571,0.0,15000,0.25,0.07692307692307693,0.2,6.9,4500.236792933344,0,0.1955815,0.35980865
5557,5712,2023/3/8,0.4802919708029197,前端开发工程师,上海繁易信息科技股份有限公司,0.42857142857142855,0.0,15000,0.25,0.3076923076923077,1.0,5.7,4500.355584142135,3,0.88055956,-1.0751011
5558,5713,2023/3/20,0.24525547445255474,Vue.js前端工程师（东华医为）,东华软件股份公司,0.8571428571428571,1.0,15500,0.25,0.23076923076923078,0.2,7.3,4650.328673899094,2,-2.329084,-0.19476345
5559,5714,2023/7/8,0.08467153284671533,web前端工程师,武汉长江科创科技发展有限公司,0.42857142857142855,0.5,3500,0.25,0.0,1.0,5.9,1050.3352528675705,0,0.516237,-0.7499743
5560,5715,2023/6/18,0.24525547445255474,前端开发+非统招勿扰,湖南盈优益网络科技有限公司,0.42857142857142855,0.0,4000,0.25,0.0,0.4,6.1,1200.181311261731,0,0.50767195,-0.41470453
5561,5716,2023/8/24,0.24525547445255474,前端开发工程师,东华软件股份公司,0.8571428571428571,1.0,5000,0.25,0.38461538461538464,0.2,7.3,1500.344058514478,2,-2.7613678,-0.31172863
5562,5717,2023/8/17,0.4802919708029197,HTML5前端开发+五险一金,深圳市菲汇贸易有限公司,0.42857142857142855,0.0,5000,0.5,0.38461538461538464,1.0,5.6,1500.3757764498275,3,1.0644397,-2.0123625
5563,5718,2023/3/31,0.4802919708029197,前端开发工程师,超星集团有限公司,0.8571428571428571,0.0,5250,0.25,0.07692307692307693,1.0,6.3,1575.396792933344,3,0.24142084,-0.867456
5564,5719,2023/4/26,0.24525547445255474,前端开发工程师,东华软件股份公司,0.8571428571428571,1.0,5000,0.25,0.07692307692307693,0.2,7.3,1500.3132892837089,2,-2.0441718,-0.30601707
5565,5720,2023/6/8,0.4802919708029197,web前端实习,武汉艾泽利科技有限公司,0.2857142857142857,0.0,5000,0.5,0.15384615384615385,1.0,4.7,1500.3312709553222,3,0.88118637,-2.1140354
5566,5721,2023/2/19,0.4802919708029197,WEB前端开发工程师-外协(智慧通道平台),浙江宇视科技有限公司,0.8571428571428571,0.0,4200,0.25,0.0,0.4,6.7,1260.2691006256516,0,0.27306065,-0.40854296
5567,5722,2023/7/1,0.23065693430656933,前端开发工程师,武汉凯默电气有限公司,0.42857142857142855,0.0,15000,0.25,0.5384615384615384,0.4,6.1,4500.233697561563,0,0.9628824,-0.15486869
5568,5723,2023/7/12,0.39124087591240875,前端初级开发实习生,武汉抖星文化传媒有限公司,0.2857142857142857,0.0,5500,0.5,0.15384615384615385,1.0,5.3,1650.3223658458332,3,0.8848113,-2.137667
5569,5724,2023/8/13,0.24525547445255474,前端开发工程师（信发医疗）,清鹤科技,0.42857142857142855,0.0,14000,0.25,0.46153846153846156,0.4,6.2,4200.227465107885,0,0.9062748,-0.1680753
5570,5725,2023/5/10,0.39124087591240875,Web前端开发助理+双休+13薪,深圳市菲汇贸易有限公司,0.42857142857142855,0.0,45000,0.5,0.46153846153846156,1.0,5.6,13500.37456364803,3,-0.29286876,-4.1898603
5571,5726,2023/3/29,0.23065693430656933,移动前端开发工程师,武汉优土优木科技有限公司,0.14285714285714285,0.0,4750,0.25,0.15384615384615385,0.4,5.65,1425.1523788802438,0,0.68654954,-0.41860303
5572,5727,2023/8/8,0.4802919708029197,前端开发工程师+五险一金,武汉中创慧谷科技有限公司,0.42857142857142855,0.0,7000,0.5,0.38461538461538464,0.6,5.7,2100.2957764498274,0,0.90728736,-0.47169992
5573,5728,2023/2/1,0.24525547445255474,web前端工程师,武汉加布里埃尔科技有限公司,0.2857142857142857,0.0,7000,0.25,0.23076923076923078,1.0,5.4,2100.302959613379,3,0.8018739,-0.9925516
5574,5729,2023/4/24,0.23065693430656933,Web前端工程师,湖北讯华科技股份有限公司,0.42857142857142855,0.0,4500,0.5,0.0,0.4,6.1,1350.1923514077164,0,0.5181861,-0.31512174
5575,5730,2023/6/27,0.09197080291970802,web前端开发助理（可接受无经验）,武汉中创慧谷科技有限公司,0.42857142857142855,0.0,5000,0.5,0.23076923076923078,0.8,5.3,1500.2815597176545,3,0.84938085,-1.2344407
5576,5731,2023/2/8,0.4802919708029197,前端开发工程师(自研),佰思杰科技,0.5714285714285714,0.0,4200,0.25,0.38461538461538464,0.4,6.25,1260.2647050212558,0,0.89359295,-0.39622012
5577,5732,2023/5/11,0.05693430656934306,前端开发工程师,中百集团,1.0,0.5,4800,0.25,0.23076923076923078,0.4,7.05,1440.3212703537338,2,-0.75103116,-0.40283117
5578,5733,2023/6/6,0.39124087591240875,Web前端软件开发工程师,浙江航天润博测控技术有限公司,0.42857142857142855,0.0,4100,0.5,0.23076923076923078,0.4,6.0,1230.2314867249538,0,0.7438799,-0.26854
5579,5734,2023/2/28,0.4802919708029197,前端开发工程师,武汉众信开云科技有限责任公司,0.2857142857142857,0.0,12500,0.25,0.07692307692307693,0.4,5.2,3750.191078647629,0,0.6183975,-0.21458846
5580,5735,2023/3/15,0.23065693430656933,Web前端工程师,武汉星空在线信息技术有限公司,0.2857142857142857,0.0,5250,0.5,0.0,1.0,5.3,1575.290922836288,3,0.7831279,-2.148919
5581,5736,2023/5/10,0.24525547445255474,前端开发工程师助理,武汉信飞鸿科技有限公司,0.7142857142857143,0.0,4500,0.5,0.3076923076923077,1.0,5.9,1350.3874376353576,3,0.4770356,-2.1257732
5582,5737,2023/2/19,0.4802919708029197,前端开发工程师,魅绅科技,0.42857142857142855,0.0,7000,0.5,0.07692307692307693,0.4,6.0,2100.225007219058,0,0.5167532,-0.32812545
5583,5738,2023/3/15,0.23065693430656933,Web前端工程师,盛帆电子,0.7142857142857143,0.0,12500,0.25,0.07692307692307693,0.4,6.5,3750.230400858265,0,0.32280597,-0.19514236
5584,5739,2023/8/2,0.4802919708029197,前端开发岗,招商证券股份有限公司,0.8571428571428571,0.0,20000,0.25,0.5384615384615384,1.0,6.35,6000.442946779498,3,-0.18608305,-1.3176568
5585,5740,2023/3/27,0.23065693430656933,Web前端开发工程师,武汉旗云高科工程技术有限公司,0.42857142857142855,0.0,15000,1.0,0.3076923076923077,0.2,6.2,4500.2081206384855,1,1.7237216,-7.7186193
5586,5741,2023/5/13,0.24525547445255474,前端开发工程师,上扬软件（上海）有限公司,0.5714285714285714,0.0,13000,0.25,0.07692307692307693,0.4,6.15,3900.2104321408515,0,0.38748178,-0.19377121
5587,5742,2023/3/26,0.39124087591240875,前端开发工程师,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,12500,0.25,0.0,0.4,6.7,3750.260195516162,0,0.26631555,-0.21217105
5588,5743,2023/3/26,0.03941605839416058,前端开发工程师,武汉瓜豆科技有限公司,0.14285714285714285,0.0,12500,0.5,0.38461538461538464,0.4,5.55,3750.1688317157295,0,0.8551141,-0.24280247
5589,5744,2023/6/2,0.03941605839416058,Web前端开发工程师（武汉）,汇智智能科技有限公司济南分公司,0.7142857142857143,0.0,4600,0.5,0.23076923076923078,0.2,6.5,1380.1991613860591,0,0.31694922,-0.28884372
5590,5745,2023/4/19,0.05693430656934306,前端开发-硚口,京北方,1.0,0.0,11500,0.25,0.46153846153846156,1.0,6.45,3450.41434727681,3,-0.1123279,-1.0543519
5591,5746,2023/4/1,0.39124087591240875,前端开发,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,4800,0.25,0.15384615384615385,1.0,6.3,1440.3955801315474,3,0.1943998,-0.86292917
5592,5747,2023/2/13,0.08467153284671533,Web前端工程师（武汉）,上海华讯网络系统有限公司,0.8571428571428571,0.5,14000,0.25,0.38461538461538464,0.2,7.1,4200.278000120318,2,-0.6260631,-0.19364688
5593,5748,2023/8/29,0.03941605839416058,武汉出差-前端开发工程师,汇智智能科技有限公司济南分公司,0.7142857142857143,0.0,4600,0.5,0.07692307692307693,0.2,6.5,1380.1837767706745,0,0.33835992,-0.28934416
5594,5749,2023/4/7,0.23065693430656933,web前端开发工程师（武汉）,武汉智博创享科技股份有限公司,0.42857142857142855,0.0,4200,0.25,0.23076923076923078,0.4,6.1,1260.2029283307932,0,0.7443732,-0.4131845
5595,5750,2023/6/4,0.010218978102189781,前端开发（武汉）,华苏科技,0.8571428571428571,0.0,4650,0.25,0.15384615384615385,0.2,6.9,1395.1974779417662,0,0.18165052,-0.27737913
5596,5751,2023/6/17,0.39124087591240875,前端开发工程师,武汉丰迈信息技术有限公司,0.2857142857142857,0.0,4550,0.25,0.07692307692307693,0.2,6.0,1365.1421735381407,0,0.6116582,-0.25502864
5597,5752,2023/5/5,0.4802919708029197,前端开发,博彦科技承德有限公司,0.8571428571428571,0.0,5100,0.25,0.5384615384615384,0.4,6.8,1530.3229467794977,0,-0.17521727,-0.4114696
5598,5753,2023/7/6,0.39124087591240875,前端开发工程师（大厂外包）,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,12500,0.25,0.15384615384615385,0.2,6.9,3750.2355801315466,0,0.18323615,-0.18165308
5599,5754,2023/8/23,0.11386861313868613,前端开发工程师(002805),中国移动,1.0,0.5,5000,0.25,0.0,1.0,6.65,1500.423886861314,2,-0.9739965,-0.78025395
5600,5755,2023/3/13,0.39124087591240875,前端开发工程师（武汉）,艾普工华科技(武汉)有限公司,0.5714285714285714,0.0,4200,0.25,0.07692307692307693,0.4,6.25,1260.2250306809976,0,0.40393797,-0.4294435
5601,5756,2023/5/20,0.4802919708029197,WEB前端工程师,武汉研锶信息科技有限公司,0.2857142857142857,0.0,4600,0.25,0.3076923076923077,0.4,5.8,1380.2141555707067,0,0.81064737,-0.3543003
5602,5757,2023/3/19,0.4802919708029197,前端开发工程师,武汉佳世创科技有限公司,0.2857142857142857,0.0,6500,0.25,0.07692307692307693,1.0,5.4,1950.3110786476298,3,0.67594516,-0.9939888
5603,5758,2023/6/4,0.4802919708029197,前端开发（互动广告工作经验）,北京高阳捷迅,0.42857142857142855,0.5,4600,0.25,0.46153846153846156,0.4,6.3,1380.3009687575197,0,0.91054726,-0.36411682
5604,5759,2023/6/5,0.072992700729927,Web前端开发工程师,武汉共成联创信息技术有限公司,0.42857142857142855,0.0,7000,0.5,0.15384615384615385,0.4,6.0,2100.191969599743,0,0.66752326,-0.30159792
5605,5760,2023/8/22,0.4802919708029197,初中级前端（武汉人寿）,软通动力信息技术(集团)股份有限公司,1.0,0.0,5000,0.25,0.23076923076923078,0.4,6.85,1500.3136061201571,0,0.13499722,-0.413467
5606,5761,2023/7/17,0.39124087591240875,前端开发工程师,武汉贝纳科技有限公司,0.42857142857142855,0.0,7500,0.25,0.23076923076923078,0.4,6.1,2250.2189867249535,0,0.739504,-0.28774884
5607,5762,2023/7/1,0.24525547445255474,前端开发工程师（信发医疗）,清鹤科技,0.42857142857142855,0.0,14000,0.25,0.3076923076923077,1.0,5.8,4200.3320804925,3,0.8732091,-1.0566002
5608,5763,2023/4/20,0.4802919708029197,Web前端工程师,北京三维天地科技股份有限公司,0.8571428571428571,0.0,12500,0.25,0.15384615384615385,0.2,7.0,3750.244485241036,0,0.1491217,0.3666043
5609,5764,2023/4/29,0.23065693430656933,前端开发工程师,武汉新楚电力集团有限公司,0.2857142857142857,0.0,7000,1.0,0.07692307692307693,0.4,5.7,2100.2036151439797,1,1.4432847,-7.2719965
5610,5765,2023/5/28,0.4802919708029197,Web前端开发工程师（校招）,多益网络有限公司,0.8571428571428571,0.0,13500,1.0,0.0,1.0,6.2,4050.4266006256516,1,0.72363937,-6.201842
5611,5766,2023/8/3,0.39124087591240875,web前端工程师,广州宇洪科技股份有限公司,0.5714285714285714,0.0,4000,0.5,0.0,0.4,6.25,1200.2298383733055,0,0.4292989,-0.2756838
5612,5767,2023/8/26,0.39124087591240875,Web前端开发工程师,世舶科技(武汉)有限公司,0.42857142857142855,0.0,4800,0.5,0.38461538461538464,0.4,6.0,1440.2468713403384,0,0.87581325,-0.28224286
5613,5768,2023/4/6,0.39124087591240875,前端开发工程师,北京鼎薪科技有限公司,0.2857142857142857,0.0,19500,0.25,0.5384615384615384,0.2,6.0,5850.188327384295,0,0.9624661,-0.095887475
5614,5769,2023/6/27,0.39124087591240875,web前端开发实习生,武汉朱雀闻天科技有限公司,0.2857142857142857,0.0,4050,0.25,0.3076923076923077,0.8,5.2,1215.2852504612179,0,0.83410203,-0.664692
5615,5770,2023/7/31,0.4802919708029197,前端开发工程师,万洲电气股份有限公司,0.7142857142857143,0.0,4600,0.25,0.5384615384615384,0.4,6.4,1380.3015182080692,0,0.9408021,-0.39387047
5616,5771,2023/5/19,0.03941605839416058,前端开发工程师(J12108),先进数通,0.8571428571428571,0.0,4650,0.25,0.23076923076923078,0.4,6.8,1395.2480899574875,0,0.14029878,-0.39954862
5617,5772,2023/8/6,0.4802919708029197,前端开发工程师（本科）,作业帮,1.0,0.0,27500,0.25,0.5384615384615384,1.0,6.7,8250.464375350926,3,-0.1595315,-1.4242766
5618,5773,2023/7/20,0.4802919708029197,前端开发工程师,湖北楚天高速数字科技有限公司,0.42857142857142855,0.5,4800,0.25,0.7692307692307693,0.4,6.3,1440.331737988289,0,1.1461126,-0.36197218
5619,5774,2023/3/29,0.09197080291970802,软件开发工程师（前端方向）,武汉一合图工程设计咨询有限公司,0.2857142857142857,0.0,4600,0.25,0.0,0.4,5.8,1380.144554223149,0,0.5863937,-0.37833652
5620,5775,2023/7/22,0.08467153284671533,Web前端工程师,武汉纪佰康科技有限公司,0.14285714285714285,0.0,7000,0.5,0.3076923076923077,0.4,5.45,2100.1656649554825,0,0.80481327,-0.3095139
5621,5776,2023/2/6,0.39124087591240875,前端开发工程师,北京侏罗纪软件股份有限公司,0.42857142857142855,0.0,12000,0.25,0.5384615384615384,0.4,6.1,3600.249755955723,0,0.9736637,-0.20171592
5622,5777,2023/5/31,0.39124087591240875,前端开发工程师,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,3600,0.25,0.38461538461538464,0.4,6.7,1080.298657054624,0,-0.032494158,-0.47338912
5623,5778,2023/2/13,0.39124087591240875,Web前端开发工程师,武汉智博创享科技股份有限公司,0.42857142857142855,0.0,3500,0.25,0.23076923076923078,0.4,6.1,1050.2189867249538,0,0.74978757,-0.42720512
5624,5779,2023/3/28,0.39124087591240875,Web前端开发工程师,武汉华海通交通科技有限公司,0.2857142857142857,0.0,10500,0.5,0.5384615384615384,0.2,5.9,3150.2008273842944,0,0.9872745,-0.23308611
5625,5780,2023/5/28,0.39124087591240875,前端开发工程师,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,4100,0.25,0.38461538461538464,1.0,6.3,1230.4186570546242,3,-0.025686711,-0.86294633
5626,5781,2023/5/23,0.24525547445255474,Web前端程序员,武汉铁四院工程造价咨询有限公司,0.42857142857142855,0.5,15000,0.25,0.46153846153846156,0.2,6.5,4500.237465107885,0,0.8842586,-0.13602772
5627,5782,2023/7/10,0.4802919708029197,前端开发：1个,云计划软件科技,0.42857142857142855,0.0,4200,0.25,0.23076923076923078,0.2,6.4,1260.1878918344428,0,0.69401586,0.41095442
5628,5783,2023/5/20,0.39124087591240875,web前端开发,江苏如是地球空间信息科技有限公司,0.42857142857142855,0.5,7000,0.25,0.15384615384615385,0.4,6.3,2100.261294417261,0,0.6921499,-0.3067768
5629,5784,2023/7/28,0.014598540145985401,web前端工程师,武汉众智鸿图科技有限公司,0.42857142857142855,0.0,4000,0.25,0.3076923076923077,0.4,6.1,1200.1890147990696,0,0.81312954,-0.38287243
5630,5785,2023/2/23,0.39124087591240875,web前端开发工程师,西安波客航空科技有限公司,0.2857142857142857,0.0,7500,0.25,0.0,0.4,5.8,2250.174481230448,0,0.5779718,-0.26764658
5631,5786,2023/5/22,0.24525547445255474,前端开发工程师,敏博科技(武汉)有限公司,0.2857142857142857,0.0,12500,0.25,0.23076923076923078,0.4,5.8,3750.182959613379,0,0.7286706,-0.19030997
5632,5787,2023/6/13,0.23065693430656933,前端开发工程师,北京东信网泰通信技术有限公司武汉分公司,0.2857142857142857,0.0,3600,0.25,0.6153846153846154,0.4,5.8,1080.2199612978263,0,1.0421387,-0.42715594
5633,5788,2023/6/15,0.4802919708029197,web前端开发,湖北报刊编辑经营服务有限公司,0.2857142857142857,0.0,4550,0.25,0.15384615384615385,0.2,6.0,1365.158770955322,0,0.6361779,0.41051564
5634,5789,2023/2/20,0.24525547445255474,前端开发,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,13500,0.25,0.38461538461538464,0.0,7.3,4050.2040585144778,0,-0.02902323,-0.14256608
5635,5790,2023/4/5,0.09197080291970802,web前端工程师（双休）,武汉悉水科技有限公司,0.42857142857142855,0.25,5100,0.5,0.15384615384615385,0.4,6.1,1530.2188674099623,0,0.65209997,-0.297438
5636,5791,2023/6/27,0.4802919708029197,web前端开发工程师,上海德慧信息技术有限公司,0.42857142857142855,0.0,4600,0.25,0.07692307692307693,0.2,6.3,1380.1725072190582,0,0.45046958,0.40424863
5637,5793,2023/5/17,0.39124087591240875,中级前端开发工程师,北京神州数字科技有限公司,1.0,1.0,11500,0.5,0.07692307692307693,0.2,7.35,3450.3618163952833,2,-1.9722193,-0.3012362
5638,5794,2023/7/18,0.23065693430656933,前端开发工程师,武汉鸿海鑫科技有限公司,0.2857142857142857,0.0,4750,0.25,0.0,0.2,6.0,1425.118422836288,0,0.56992066,-0.24182644
5639,5795,2023/3/10,0.4802919708029197,前端开发工程师（武汉）,超星集团有限公司,0.8571428571428571,0.0,12500,0.25,0.46153846153846156,0.2,6.9,3750.275254471805,0,-0.12095484,0.35670498
5640,5796,2023/6/29,0.39124087591240875,前端开发高级工程师,江苏爱康科技股份有限公司,0.8571428571428571,0.25,20000,0.25,0.38461538461538464,0.0,7.35,6000.243657054624,2,-0.58593893,0.2470457
5641,5797,2023/4/24,0.39124087591240875,前端开发工程师,武汉佰钧成技术有限责任公司,0.8571428571428571,0.0,4650,0.25,0.15384615384615385,0.4,6.7,1395.2755801315473,0,0.18784055,-0.4480103
5642,5798,2023/4/20,0.23065693430656933,Web前端工程师,武汉力天智软科技有限公司,0.2857142857142857,0.0,14000,1.0,0.0,0.0,5.7,4200.1159228362885,1,1.6189872,-8.720579
5643,5799,2023/7/19,0.4802919708029197,中级Web前端工程师,深圳市易思博酷客科技有限公司南京分公司,0.5714285714285714,0.0,5100,0.5,0.5384615384615384,0.2,6.35,1530.2525896366406,0,0.9531162,0.4149082
5644,5800,2023/6/10,0.4802919708029197,前端开发工程师,武汉华康世纪医疗股份有限公司,0.8571428571428571,1.0,12500,0.25,0.38461538461538464,0.2,7.3,3750.3675621641128,2,-2.6517062,0.3609238
5645,5801,2023/2/7,0.4802919708029197,前端开发(J63113),泰康在线,0.7142857142857143,0.0,20000,0.25,0.38461538461538464,0.2,6.65,6000.2461335926855,0,0.36388782,0.31628147
5646,5802,2023/3/8,0.39124087591240875,Web前端开发工程师,芯云道数据科技,0.2857142857142857,0.0,4800,0.25,0.3076923076923077,0.4,5.8,1440.2052504612177,0,0.81086504,-0.39762667
5647,5803,2023/4/7,0.39124087591240875,前端开发工程师,中软国际,1.0,1.0,5000,0.25,0.3076923076923077,0.4,7.25,1500.4123933183605,2,-2.506181,-0.4830732
5648,5804,2023/2/12,0.23065693430656933,前端开发工程师,武汉虹服,0.8571428571428571,0.5,4750,0.25,0.38461538461538464,0.2,7.1,1425.2925986604635,2,-0.62883806,-0.27300408
5649,5805,2023/8/14,0.0,Web前端工程师（双休）,武汉朗蕴科技有限公司,0.2857142857142857,0.0,6500,0.5,0.38461538461538464,0.4,5.7,1950.1863186813187,0,0.8711599,-0.30365
5650,5806,2023/7/30,0.39124087591240875,前端开发工程师,顶点软件,0.8571428571428571,1.0,4800,0.25,0.15384615384615385,0.4,7.1,1440.3755801315472,2,-2.165006,-0.46779808
5651,5807,2023/2/12,0.4802919708029197,Web前端开发工程师,上海朱立业创业孵化器有限公司,0.2857142857142857,0.0,20500,0.5,0.5384615384615384,0.2,5.85,6150.209732493784,0,0.94129646,0.33680153
5652,5808,2023/8/30,0.4802919708029197,web前端工程师,武汉纺友技术有限公司,0.2857142857142857,0.0,3500,0.5,0.23076923076923078,0.2,6.0,1050.1789632630143,0,0.7096156,0.40567318
5653,5809,2023/4/21,0.4802919708029197,web前端工程师,武汉极善信息技术有限公司,0.2857142857142857,0.0,4750,0.25,0.23076923076923078,0.2,6.0,1425.1664632630143,0,0.6923969,0.41009203
5654,5810,2023/7/28,0.4802919708029197,web前端开发实习生,武汉翼海云峰科技有限公司,0.42857142857142855,0.0,5250,0.25,0.23076923076923078,0.8,5.5,1575.307891834443,0,0.76926076,-0.689599
5655,5811,2023/5/10,0.4802919708029197,HTML5前端开发工程师,智联猎头,0.8571428571428571,1.0,18000,0.25,0.23076923076923078,0.4,7.1,5400.392177548729,2,-2.2264752,-0.21803689
5656,5812,2023/3/6,0.4802919708029197,前端开发工程师,宇信科技,0.8571428571428571,0.0,13500,0.25,0.23076923076923078,0.2,6.9,4050.2521775487285,0,0.09721658,0.3591798
5657,5813,2023/7/30,0.24525547445255474,Web前端开发工程师,武汉轻洽网络技术有限公司,0.14285714285714285,0.0,40000,0.5,0.5384615384615384,0.2,5.75,12000.16480027272,0,0.9760691,0.004001893
5658,5814,2023/6/30,0.014598540145985401,（初级前端）高导数采研发工程师,武汉众智鸿图科技有限公司,0.42857142857142855,0.0,4000,0.25,0.5384615384615384,0.4,6.1,1200.2120917221464,0,0.9888233,-0.38764653
5659,5815,2023/6/1,0.4802919708029197,前端开发工程师,烽火富华,0.42857142857142855,0.0,4700,0.25,0.5384615384615384,0.2,6.2,1410.218661065212,0,0.9298798,0.40850708
5660,5816,2023/8/19,0.23065693430656933,web前端,武汉朗蕴科技有限公司,0.2857142857142857,0.0,7500,0.5,0.23076923076923078,0.4,5.7,2250.1939997593645,0,0.74972475,-0.29209408
5661,5817,2023/5/2,0.39124087591240875,前端ui设计-五险一金,武汉奋进智能机器有限公司,0.5714285714285714,0.0,8000,0.25,0.46153846153846156,0.4,6.25,2400.263492219459,0,0.9316288,-0.2808908
5662,5818,2023/5/17,0.39124087591240875,中高级前端（中国电子-金融港）,软通动力信息技术(集团)股份有限公司,1.0,0.0,5350,0.5,0.5384615384615384,0.2,6.95,1605.3079702414375,0,-0.19704655,-0.30845946
5663,5819,2023/4/16,0.4802919708029197,前端开发工程师,北京高途云集教育科技有限公司,1.0,1.0,15000,0.25,0.6153846153846154,1.0,6.85,4500.572067658619,2,-3.125901,-1.0357156
5664,5820,2023/4/17,0.23065693430656933,前端开发工程师-武汉洪山,京北方,1.0,0.0,13500,0.5,0.3076923076923077,0.2,6.95,4050.2688349242,0,0.07397553,-0.2262071
5665,5821,2023/8/7,0.4802919708029197,前端开发工程师,北京三维天地科技股份有限公司,0.8571428571428571,0.0,13000,0.25,0.23076923076923078,0.2,7.0,3900.2521775487285,0,0.097043514,0.36094835
5666,5822,2023/8/6,0.39124087591240875,Web前端工程师,光庭信息,0.8571428571428571,0.0,20500,0.25,0.07692307692307693,0.2,6.95,6150.227887823855,0,0.22851923,-0.09379888
5667,5823,2023/7/27,0.4802919708029197,Web前端工程师,宝牧科技(天津)有限公司,0.2857142857142857,0.0,4500,0.25,0.5384615384615384,0.4,5.8,1350.2372324937835,0,0.98625386,-0.36516955
5668,5824,2023/8/27,0.05693430656934306,Web 前端开发工程师,曼迪匹艾（武汉）科技服务有限公司,0.8571428571428571,0.0,15000,0.25,0.5384615384615384,0.4,6.6,4500.280611013074,0,-0.15867141,-0.17864093
5669,5825,2023/4/18,0.4802919708029197,前端开发工程师,法本信息,0.8571428571428571,1.0,14000,0.5,0.3076923076923077,0.2,7.2,4200.372369856421,2,-2.4439464,0.37398693
5670,5826,2023/6/29,0.4802919708029197,前端研发工程师,北京美百极致科技有限公司,0.2857142857142857,0.25,4650,0.25,0.46153846153846156,1.0,5.5,1395.3745401860915,3,0.973053,-0.8865157
5671,5827,2023/5/30,0.24525547445255474,前端开发工程师,湖北广电数字技术有限责任公司,0.2857142857142857,0.5,4750,0.25,0.6153846153846154,0.2,6.2,1425.231421151841,0,1.018668,-0.2457988
5672,5828,2023/5/30,0.4802919708029197,Web前端工程师,武汉云创数智科技有限公司,0.2857142857142857,0.0,7000,0.5,0.46153846153846156,0.2,5.9,2100.202040186091,0,0.8826388,0.41458455
5673,5829,2023/7/23,0.05693430656934306,Web前端开发工程师,曼迪匹艾（武汉）科技服务有限公司,0.8571428571428571,0.0,15000,0.25,0.5384615384615384,0.4,6.6,4500.280611013074,0,-0.15867141,-0.17864093
